sentence,compound,positive,negative,neutral,label,title
there cometh the time when man will no longer launch the arrow of his longing beyond man--and the string of his bow will have unlearned to whizz!,-0.3802,0.0,0.126,0.874,negative,Thus Spake Zarathustra: A Book for All and None
"I tell you: one must still have chaos in one, to give birth to a dancing star.",-0.5719,0.0,0.209,0.791,negative,Thus Spake Zarathustra: A Book for All and None
I tell you: ye have still chaos in you.,-0.5719,0.0,0.346,0.654,negative,Thus Spake Zarathustra: A Book for All and None
Alas!,-0.3382,0.0,1.0,0.0,negative,Thus Spake Zarathustra: A Book for All and None
There cometh the time when man will no longer give birth to any star.,-0.296,0.0,0.145,0.855,negative,Thus Spake Zarathustra: A Book for All and None
Alas!,-0.3382,0.0,1.0,0.0,negative,Thus Spake Zarathustra: A Book for All and None
"There cometh the time of the most despicable man, who can no longer despise himself.",-0.5574,0.0,0.261,0.739,negative,Thus Spake Zarathustra: A Book for All and None
Lo!,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
I show you THE LAST MAN.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""What is love?",0.6369,0.677,0.0,0.323,positive,Thus Spake Zarathustra: A Book for All and None
What is creation?,0.2732,0.512,0.0,0.488,positive,Thus Spake Zarathustra: A Book for All and None
What is longing?,-0.0258,0.0,0.355,0.645,neutral,Thus Spake Zarathustra: A Book for All and None
"What is a star?""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
--so asketh the last man and blinketh.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"The earth hath then become small, and on it there hoppeth the last man who maketh everything small.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
His species is ineradicable like that of the ground-flea; the last man liveth longest.,0.3612,0.161,0.0,0.839,positive,Thus Spake Zarathustra: A Book for All and None
"""We have discovered happiness""--say the last men, and blink thereby.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
They have left the regions where it is hard to live; for they need warmth.,0.3818,0.172,0.08,0.747,positive,Thus Spake Zarathustra: A Book for All and None
One still loveth one's neighbour and rubbeth against him; for one needeth warmth.,0.4588,0.2,0.0,0.8,positive,Thus Spake Zarathustra: A Book for All and None
"Turning ill and being distrustful, they consider sinful: they walk warily.",-0.8591,0.0,0.543,0.457,negative,Thus Spake Zarathustra: A Book for All and None
He is a fool who still stumbleth over stones or men!,-0.4926,0.0,0.262,0.738,negative,Thus Spake Zarathustra: A Book for All and None
A little poison now and then: that maketh pleasant dreams.,0.4201,0.395,0.211,0.395,positive,Thus Spake Zarathustra: A Book for All and None
And much poison at last for a pleasant death.,-0.6249,0.21,0.471,0.318,negative,Thus Spake Zarathustra: A Book for All and None
"One still worketh, for work is a pastime.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
But one is careful lest the pastime should hurt one.,-0.5719,0.131,0.317,0.552,negative,Thus Spake Zarathustra: A Book for All and None
One no longer becometh poor or rich; both are too burdensome.,-0.5423,0.193,0.433,0.374,negative,Thus Spake Zarathustra: A Book for All and None
Who still wanteth to rule?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Who still wanteth to obey?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Both are too burdensome.,-0.4215,0.0,0.483,0.517,negative,Thus Spake Zarathustra: A Book for All and None
"No shepherd, and one herd!",-0.3595,0.0,0.384,0.616,negative,Thus Spake Zarathustra: A Book for All and None
Every one wanteth the same; every one is equal: he who hath other sentiments goeth voluntarily into the madhouse.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""Formerly all the world was insane,""--say the subtlest of them, and blink thereby.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
They are clever and know all that hath happened: so there is no end to their raillery.,0.1372,0.147,0.12,0.733,positive,Thus Spake Zarathustra: A Book for All and None
"People still fall out, but are soon reconciled--otherwise it spoileth their stomachs.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"They have their little pleasures for the day, and their little pleasures for the night, but they have a regard for health.",0.3832,0.16,0.0,0.84,positive,Thus Spake Zarathustra: A Book for All and None
"""We have discovered happiness,""--say the last men, and blink thereby.-- And here ended the first discourse of Zarathustra, which is also called ""The Prologue"": for at this point the shouting and mirth of the multitude interrupted him.",0.34,0.088,0.054,0.858,positive,Thus Spake Zarathustra: A Book for All and None
"""Give us this last man, O Zarathustra,""--they called out--""make us into these last men!",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Then will we make thee a present of the Superman!""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
And all the people exulted and smacked their lips.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Zarathustra, however, turned sad, and said to his heart: ""They understand me not: I am not the mouth for these ears.",-0.4767,0.0,0.14,0.86,negative,Thus Spake Zarathustra: A Book for All and None
"Too long, perhaps, have I lived in the mountains; too much have I hearkened unto the brooks and trees: now do I speak unto them as unto the goatherds.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Calm is my soul, and clear, like the mountains in the morning.",0.7506,0.451,0.0,0.549,positive,Thus Spake Zarathustra: A Book for All and None
"But they think me cold, and a mocker with terrible jests.",-0.7469,0.0,0.443,0.557,negative,Thus Spake Zarathustra: A Book for All and None
And now do they look at me and laugh: and while they laugh they hate me too.,0.5423,0.289,0.149,0.562,positive,Thus Spake Zarathustra: A Book for All and None
"There is ice in their laughter.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
6.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Then, however, something happened which made every mouth mute and every eye fixed.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"In the meantime, of course, the rope-dancer had commenced his performance: he had come out at a little door, and was going along the rope which was stretched between two towers, so that it hung above the market-place and the people.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"When he was just midway across, the little door opened once more, and a gaudily-dressed fellow like a buffoon sprang out, and went rapidly after the first one.",0.3612,0.091,0.0,0.909,positive,Thus Spake Zarathustra: A Book for All and None
"""Go on, halt-foot,"" cried his frightful voice, ""go on, lazy-bones, interloper, sallow-face!--lest I tickle thee with my heel!",-0.7568,0.0,0.302,0.698,negative,Thus Spake Zarathustra: A Book for All and None
What dost thou here between the towers?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"In the tower is the place for thee, thou shouldst be locked up; to one better than thyself thou blockest the way!""",0.4926,0.132,0.0,0.868,positive,Thus Spake Zarathustra: A Book for All and None
--And with every word he came nearer and nearer the first one.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"When, however, he was but a step behind, there happened the frightful thing which made every mouth mute and every eye fixed--he uttered a yell like a devil, and jumped over the other who was in his way.",-0.8519,0.071,0.23,0.699,negative,Thus Spake Zarathustra: A Book for All and None
"The latter, however, when he thus saw his rival triumph, lost at the same time his head and his footing on the rope; he threw his pole away, and shot downwards faster than it, like an eddy of arms and legs, into the depth.",0.5106,0.115,0.047,0.838,positive,Thus Spake Zarathustra: A Book for All and None
"The market-place and the people were like the sea when the storm cometh on: they all flew apart and in disorder, especially where the body was about to fall.",-0.0516,0.078,0.084,0.839,negative,Thus Spake Zarathustra: A Book for All and None
"Zarathustra, however, remained standing, and just beside him fell the body, badly injured and disfigured, but not yet dead.",0.4143,0.19,0.159,0.651,positive,Thus Spake Zarathustra: A Book for All and None
"After a while consciousness returned to the shattered man, and he saw Zarathustra kneeling beside him.",-0.4767,0.0,0.181,0.819,negative,Thus Spake Zarathustra: A Book for All and None
"""What art thou doing there?""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"said he at last, ""I knew long ago that the devil would trip me up.",-0.6597,0.0,0.239,0.761,negative,Thus Spake Zarathustra: A Book for All and None
"Now he draggeth me to hell: wilt thou prevent him?""",-0.6705,0.08,0.336,0.584,negative,Thus Spake Zarathustra: A Book for All and None
"""On mine honour, my friend,"" answered Zarathustra, ""there is nothing of all that whereof thou speakest: there is no devil and no hell.",-0.8658,0.105,0.382,0.513,negative,Thus Spake Zarathustra: A Book for All and None
"Thy soul will be dead even sooner than thy body: fear, therefore, nothing any more!""",-0.8313,0.0,0.375,0.625,negative,Thus Spake Zarathustra: A Book for All and None
The man looked up distrustfully.,-0.4215,0.0,0.412,0.588,negative,Thus Spake Zarathustra: A Book for All and None
"""If thou speakest the truth,"" said he, ""I lose nothing when I lose my life.",-0.6597,0.0,0.31,0.69,negative,Thus Spake Zarathustra: A Book for All and None
"I am not much more than an animal which hath been taught to dance by blows and scanty fare.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""Not at all,"" said Zarathustra, ""thou hast made danger thy calling; therein there is nothing contemptible.",-0.2996,0.112,0.174,0.715,negative,Thus Spake Zarathustra: A Book for All and None
"Now thou perishest by thy calling: therefore will I bury thee with mine own hands.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
When Zarathustr,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
